App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode,Intensity,Total_Battery_Drain,High_Temperature
Maps,64.51110812445789,52.99005171392376,26.423573912735,10.878953641029664,4G,78,2259.909726033734,Charging,Browsing,119.75273325132684,11.696889243623826,0
Spotify,83.84579790195643,16.114015611038806,39.03630528167821,8.666882220159764,WiFi,83,2849.180645008122,Not Charging,Music,45.91174139233049,12.111360917859583,1
TikTok,99.1616842027899,46.80524854461338,35.166082815065735,16.188527996879436,4G,20,1308.118863977054,Charging,Music,61.22682855434331,26.75469501557636,1
Instagram,37.05514760479348,50.35664452431224,46.04258340004587,20.21136140582948,5G,42,1770.0887251192448,Charging,Navigation,89.13572870732285,12.482249669780627,1
Instagram,87.12171608726044,28.94843452067963,41.53030730921363,17.021689718208517,5G,8,2463.458920267014,Not Charging,Social Media,71.31327924773379,24.715980315920042,1
YouTube,100.25862538840776,42.33390859458543,37.83093468210528,8.520317987746427,5G,8,2458.233617337528,Charging,Video Streaming,104.06663726050401,14.237256155393023,1
Maps,73.25895936757848,28.155454512160706,34.38003513146216,21.961828319229724,5G,31,1769.9670372025455,Charging,Navigation,49.834226403980125,26.81501147460308,0
Chrome,107.67411915756604,57.933934922206106,31.35197818149167,17.007014551150327,4G,90,2773.4513985461244,Charging,Navigation,160.67695283327268,30.52025518825033,0
Maps,96.02966656027677,40.48056383322971,39.71204647517067,9.713214655178549,WiFi,90,2099.487992002028,Charging,Music,84.98845767733735,15.545946076086496,1
Spotify,133.53457796277692,21.242667629434276,33.852651043401444,8.123368089440431,4G,21,2085.516636194474,Not Charging,Music,44.30193673833501,18.079175490995294,0
WhatsApp,61.23492756046962,45.04712147014007,40.8418231647415,17.605196319224618,WiFi,74,2152.947299732823,Charging,Navigation,96.98407852987455,17.96754868825943,1
Instagram,100.76774626240224,50.88171010235371,37.004115818676425,12.868846009786363,4G,58,3003.175462319612,Charging,Music,152.80670326024858,21.612743490067995,1
WhatsApp,54.56690230506488,37.97197476703813,37.039985636248815,7.746175756561362,WiFi,12,2853.37198428604,Not Charging,Social Media,108.34816898828302,7.0447469291024305,1
WhatsApp,39.61583871808185,42.19162537614903,37.9726306348398,11.259455102640583,5G,57,3329.8827782718536,Charging,Video Streaming,140.49316672733636,7.434212623328217,1
WhatsApp,29.11172892955318,33.95369856156803,30.401865307812216,9.964015910593194,5G,9,2530.286162704454,Charging,Video Streaming,85.91257364297371,4.8344955039824,0
Instagram,93.45810055992315,17.985793202806494,29.88931878063189,7.879704406559811,WiFi,73,3358.5453923122413,Not Charging,Video Streaming,60.406102888366576,12.273703446845607,0
Camera,84.60619784860256,32.72399362369239,29.71645275818388,17.072931266307336,WiFi,51,2342.8649951525285,Charging,Navigation,76.66789916254345,24.074596676213186,0
PUBG,68.02372356595616,42.845594494453366,40.23748457437996,15.908620941571566,WiFi,78,2124.142377202307,Charging,Browsing,91.01014294209426,18.03606055408409,1
Spotify,35.662391651259675,33.07959698025143,30.271392062407635,16.192707387796304,5G,44,1937.1190511635227,Charging,Navigation,64.07911751525639,9.62451121263063,0
Camera,62.740334346533096,47.01148140109386,30.89420145902332,16.123351966597564,5G,11,2094.2765848121,Charging,Navigation,98.4550447156404,16.859741552852718,0
Spotify,80.10232519188641,29.11727658203624,37.68758563486571,7.419831276462013,4G,16,2123.694989878902,Charging,Social Media,61.836214396188645,9.905762296268161,1
TikTok,99.82923416982744,30.10113758823759,33.73975437682572,8.981563641015013,WiFi,98,1788.5991000031838,Charging,Video Streaming,53.838867599393765,14.943710332168262,0
Maps,79.58660624380936,47.46679996990856,33.10102878954022,19.29328761468831,WiFi,29,1845.6161591968064,Charging,Music,87.60549304982571,25.591454742312706,0
Maps,86.30150856763194,38.32778775204567,32.6672251558654,12.540060612194992,WiFi,32,2564.52803418156,Not Charging,Music,98.29268617828176,18.037102472699498,0
Facebook,70.59669047564661,28.824176282666123,23.37184161079326,4.647646531478484,5G,47,1907.135073317108,Not Charging,Gaming,54.9715975481477,5.468474393716652,0
Maps,123.73060506317888,50.50708064012937,30.16559237017991,13.084721637978731,WiFi,81,1179.770503218238,Not Charging,Gaming,59.58676394288955,26.983008755839627,0
Instagram,54.54375889179431,24.668964230742084,40.90781568441046,15.273956308340663,WiFi,51,1149.252025710563,Charging,Browsing,28.35085711436176,13.884983170098899,1
Chrome,62.51904456787181,24.09576561473977,32.30300949233013,14.620207186851044,5G,53,941.5759399056542,Not Charging,Music,22.68799315644494,15.234023078437671,0
YouTube,67.69104815016217,1.0,25.4975514699113,7.3106519841918045,WiFi,90,1349.503453145557,Not Charging,Video Streaming,1.349503453145557,8.247761591183435,0
Facebook,93.5676099494181,26.69047177133829,29.960028805657547,21.433607796287767,4G,58,1480.0390886140658,Not Charging,Navigation,39.50294151513097,33.42485756819767,0
YouTube,54.02850525532799,54.63075018383424,36.79926982377498,4.497027064456237,5G,22,1615.5865986371757,Not Charging,Music,88.26070787049802,4.049460839755434,1
Spotify,83.39296476369996,3.9156097074134166,36.70017304602869,12.554482150817062,5G,31,2371.6194540958363,Charging,Browsing,9.286336156748165,17.44925812715979,1
YouTube,84.12275358566393,20.72119789656174,33.52859693719325,20.68276426383041,5G,76,1436.8015694900796,Charging,Browsing,29.772249659494445,28.998184693943024,0
YouTube,62.6410507316655,41.58602833835255,31.553979764574837,14.958285419677225,4G,10,1648.3456227665902,Charging,Music,68.54814777977079,15.616711930545558,0
Facebook,88.24948652392142,1.3269983916090808,27.989020071219784,16.181097845256776,5G,79,1100.9082352422724,Not Charging,Gaming,1.4609034574756872,23.79955960395403,0
TikTok,54.804652531564216,27.33952079735353,36.84092518206004,6.734179254149323,5G,97,1803.75826027142,Charging,Video Streaming,49.31388647008871,6.151072568482032,1
WhatsApp,52.07314643845635,52.1129482341612,39.18935208833895,13.735232287984354,5G,73,2634.3333502896603,Not Charging,Music,137.28287751516953,11.920612704973719,1
Maps,82.49014391303602,65.64538702773484,41.44440001025922,11.816986686525263,5G,75,2185.97676751227,Charging,Navigation,143.4992909369797,16.246415539831663,1
Maps,38.50611036304843,39.35369848500549,29.447063206549785,6.349779154178176,4G,26,2249.1929311979998,Charging,Navigation,88.51406044897178,4.075088281529486,0
Facebook,93.32083251992,20.598068920275765,34.71693956367772,7.902566306746654,WiFi,51,1429.1083491409609,Not Charging,Navigation,29.43687227014703,12.291234446491123,0
Instagram,106.22424856477926,37.17361953996356,35.13285981702153,8.495376839157364,5G,72,1954.74650539671,Charging,Music,72.66500288869062,15.040250350235345,1
Chrome,68.32992203268677,39.214449817476485,39.4679602031573,14.16289661042424,4G,36,2332.5852209723043,Charging,Music,91.47104609280574,16.129160352454868,1
Chrome,63.29823369755574,62.86893140087373,32.29523048260133,11.283772771774924,5G,87,2781.7341351606283,Charging,Navigation,174.88465251888235,11.904048098298757,0
Instagram,105.138380649364,49.562072788058046,24.180984993254857,12.846440118280064,WiFi,5,2418.162799294937,Not Charging,Gaming,119.84916067202987,22.510898519083167,0
Facebook,51.361544550027006,36.26159731832736,38.524307740978806,10.977501706150818,WiFi,58,2728.3656815678773,Not Charging,Video Streaming,98.93489768215815,9.397024048807712,1
Instagram,45.91568438197104,29.97189120110872,36.74285372147536,19.06530421752021,4G,50,1548.2580998895323,Not Charging,Browsing,46.40422332112438,14.589941518298655,1
Maps,97.6909105927122,80.22067563953314,33.19861576561512,7.374846763806921,WiFi,45,1297.9960038003087,Not Charging,Music,104.12611640227479,12.007591597300246,0
Camera,80.22595466280768,44.39892199993843,38.11265671968597,9.675956098969936,5G,45,1148.5475308303596,Charging,Navigation,50.99427223455901,12.937713588587991,1
PUBG,106.62191848225596,24.968724296336823,39.13471730232598,14.405857787896135,4G,12,2690.239922038985,Not Charging,Browsing,67.17185890439009,25.599669912133898,1
YouTube,26.493353030550523,31.63065614612784,27.43996843969212,7.060410831794905,WiFi,36,1336.1811012488745,Not Charging,Navigation,42.264284962557575,3.1175659451244213,0
PUBG,44.98315022203592,21.838178899953498,35.11256487198864,6.83888308802062,5G,34,2837.0231157328385,Not Charging,Music,61.9554183446772,5.127241754989541,1
Facebook,80.3583014961039,1.0,23.612186965754574,12.688719470015688,4G,50,1932.408929512167,Charging,Social Media,1.9324089295121671,16.994065746183406,0
PUBG,90.44184246209468,39.68976486810984,34.38153405244108,16.336766894594387,5G,96,3201.255760565157,Charging,Video Streaming,127.0570884195132,24.625454963681154,0
Chrome,101.17492719223648,61.73681324835972,33.13628877985656,16.989389078971275,WiFi,56,1930.8286879168888,Not Charging,Music,119.20321012050039,28.64833671842494,0
Spotify,84.37044422021944,10.541641966290438,37.4595450871362,12.45869937993641,5G,93,1963.721886303105,Not Charging,Browsing,20.700853046775833,17.519100018190123,1
YouTube,84.11637888396423,35.82893893818527,29.634723851880366,8.639336707513367,4G,65,2240.181904041457,Charging,Navigation,80.26334065032897,12.111828663255574,0
WhatsApp,70.26496142424503,24.396428312936045,32.89256732074241,13.378315988171291,5G,17,1951.2292332537093,Charging,Social Media,47.60302411117929,15.667114280503606,0
Facebook,119.77262262261294,42.82253788354779,20.0,14.830691543561851,WiFi,93,2450.8402098286,Not Charging,Music,104.95119773190744,29.60518035799018,0
YouTube,52.424413613237554,32.41504764913151,37.78751910516919,13.309303296451368,4G,44,1573.1680323052665,Charging,Video Streaming,50.99431672726567,11.628873681953209,1
PUBG,88.97550381389847,14.599180183735983,34.55800041602963,18.17084929395688,4G,65,2311.8006205720385,Not Charging,Social Media,33.75039380860385,26.94600784427058,0
Chrome,55.30477913529951,20.28344429075397,35.43620718910305,6.9291936737251625,WiFi,48,1749.4929212610475,Charging,Browsing,35.48574220546688,6.386958761851412,1
TikTok,93.36946364512524,22.545492020236885,27.53284631982637,8.515119911782188,5G,66,2076.6743739164635,Not Charging,Navigation,46.81964552576405,13.25086965061715,0
Camera,54.07456076530584,55.16477311980812,36.99031087426503,17.47674597199362,5G,48,1374.9001062375414,Not Charging,Gaming,75.84605242299405,15.75078936737305,1
WhatsApp,98.59539246251146,54.39888915395227,43.26374851757113,4.6349008474236815,WiFi,52,2723.377632022351,Not Charging,Video Streaming,148.1487179287369,7.616331134609413,1
Camera,82.80262367061293,30.32978169330953,34.075436405619044,9.303071364592498,4G,78,1986.4983253958435,Not Charging,Social Media,60.2500605433809,12.838645286386802,0
YouTube,123.61597933146705,53.4170515017702,38.25044454040823,8.342298526368193,WiFi,63,2749.64505885814,Charging,Music,146.87793172061325,17.187356703540974,1
Chrome,72.97450881821035,32.402242409057386,30.64689488437057,4.178975493265157,4G,61,1757.8244459129803,Charging,Music,56.95745380903937,5.082644733072719,0
Chrome,90.62415290618864,30.100058623247197,34.61571904976472,11.064255976795431,4G,99,2194.563798886546,Not Charging,Social Media,66.05649899894111,16.711480423905346,0
PUBG,60.50859298848226,35.856767608267624,27.343296930209164,15.731469299442267,5G,15,2755.563493302443,Charging,Music,98.80559980917182,15.864817882512606,0
Maps,72.80267483896763,39.272379179354544,38.94060902346731,12.781639577605514,WiFi,29,1494.7079590708631,Not Charging,Social Media,58.70073773103009,15.508959167954897,1
PUBG,82.64373698610882,26.668328107024976,35.799202885826986,15.998018926510388,4G,65,1670.6040331380027,Charging,Video Streaming,44.55221649264349,22.035601141021928,1
Maps,41.81950193821565,35.327986132733336,28.903568070869685,17.959779838214864,5G,50,2686.34208939721,Not Charging,Music,94.90305608200254,12.517817462569214,0
Maps,44.559401645380696,46.80983758469785,30.99068911580959,10.071841195272402,WiFi,58,3008.4600990103995,Charging,Video Streaming,140.82552861472084,7.4799202854772355,0
WhatsApp,94.99648249589112,36.9430945880907,35.305430862991564,25.23423011494365,WiFi,38,2209.7262829982715,Charging,Navigation,81.63412708659523,39.952718323525545,1
PUBG,76.34782946170802,35.641743531864805,39.61932507982088,10.272922879680834,4G,88,1618.2582652374836,Charging,Navigation,57.67754605791484,13.071922734852512,1
TikTok,65.17683667379946,42.41270321421192,42.39763601759259,10.937344870781544,4G,11,2009.2414245402144,Charging,Navigation,85.2173602247245,11.881025671465782,1
Instagram,61.57534548958111,45.00059091287914,34.32937310477421,8.461897315656113,4G,66,3381.810905432468,Not Charging,Navigation,152.1834891000799,8.684070845148069,0
Instagram,62.53778010690766,34.06076272080616,28.17675663065309,14.72694740462337,WiFi,61,1399.866994229064,Not Charging,Music,47.68053753112427,15.349843307272181,0
PUBG,82.81376787520571,27.88728414382777,36.19232570161897,10.547482905115125,4G,97,2516.791600332902,Charging,Social Media,70.18648248928265,14.557946682865072,1
PUBG,91.12589660290476,37.83804955211353,43.92441199516176,11.60553889042502,WiFi,80,2275.312825056062,Charging,Music,86.0933994210307,17.62608561583101,1
Camera,27.697319259369397,11.090544052650513,26.886257973387423,10.973934968870186,5G,9,1506.169486229645,Charging,Browsing,16.704239037787865,5.065809672739259,0
WhatsApp,115.3208514192473,31.845170067442176,30.227021753555345,10.860477263865633,WiFi,80,2011.7315774572623,Charging,Music,64.06393421417025,20.873991414806035,0
PUBG,113.5425190735498,1.0,38.05482172123322,12.791430146992877,4G,97,1117.2615179209754,Not Charging,Video Streaming,1.1172615179209755,24.20618669071531,1
Camera,21.73363091132751,9.863123248452492,35.76799567627083,9.748882234816843,WiFi,39,2372.932287053031,Charging,Social Media,23.404523607436293,3.5313101381584495,1
Maps,107.14816740806994,7.607212258749339,32.27490135867599,9.98352209041454,4G,88,2459.811475060323,Charging,Gaming,18.712308007291185,17.828601604431693,0
Chrome,106.38047128327608,50.71027613679577,36.10056936650726,17.36425745310496,5G,41,1380.2996288152078,Charging,Gaming,69.99537532873589,30.78696485575741,1
Chrome,80.01113735468863,35.20972723953987,39.88772600927157,10.532387680592942,4G,64,2533.9780952698807,Charging,Social Media,89.22067756542128,14.045138623079204,1
Maps,47.570784452878094,16.06926465175498,34.508318289037504,13.917762018535624,4G,69,1800.9194039281165,Charging,Gaming,28.93945051820173,11.034647617503529,0
Facebook,105.3807022916268,42.36599065168035,34.069961528539515,7.552541297557765,4G,20,1746.5781309008632,Charging,Social Media,73.99551276617531,13.264868433719194,0
Camera,73.96922334256621,49.82981719049778,37.94512084962858,9.776549864235635,4G,34,1614.7911778618102,Charging,Video Streaming,80.46474919368258,12.052730007123019,1
Camera,93.7219710954739,42.6272833422106,33.64742559047902,5.837197187546597,4G,77,2596.975483981726,Charging,Video Streaming,110.70200978846354,9.117893768163729,0
Maps,135.48003179904447,32.16934807261121,40.71261780439065,21.272167166809137,4G,46,1195.6957375786974,Not Charging,Music,38.464752371106705,48.03256473656486,1
TikTok,86.29591876559047,38.48729927629051,45.13369839242176,18.877298388340265,5G,65,1246.3904646602332,Charging,Gaming,47.97020282849318,27.150563470567057,1
Spotify,57.077882707035954,48.522447997140986,30.53529015935169,14.977294966393432,5G,78,1844.7040200573351,Charging,Social Media,89.50955488334897,14.247871422674738,0
YouTube,71.60672512700695,27.96131243506016,28.749872336079758,22.755513601449145,WiFi,81,1865.4506722674805,Charging,Video Streaming,52.160449079464044,27.15746345971395,0
Maps,60.26386599397531,35.44800384886738,36.85859619345022,15.851430256915627,4G,52,2575.968253979129,Charging,Music,91.31293258161234,15.921141146926816,1
PUBG,90.83724293621306,31.14210433090353,28.572477384860488,11.140121281755892,WiFi,66,2145.3164544252327,Not Charging,Gaming,66.80966884651464,16.865631720162288,0
PUBG,59.84831103125488,10.798762210212717,28.487112605232312,13.862598335458356,5G,88,2146.344065148945,Charging,Gaming,23.177859180844766,13.827551614697798,0
WhatsApp,68.17871444125892,48.74852270966453,24.753971148380792,18.803931777395707,5G,97,1228.1127961202362,Not Charging,Gaming,59.868684531696935,21.367131583732938,0
